_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
600584;SOCOLEC;APPAREILLAGE;367811;00038367811;KIT PORTIER VIDEO COULEUR  2 FILS SAILLIE 1BP  MAINS LIBRES EXTRA LARGE;BTICINO-COFREL;UNITÉ;1315,11;710,16;
600585;SOCOLEC;COURANT FAIBLE;001U1641;00061003216;AUTOMATISME A VIS SANS FIN POUR PORTAIL KRONO KIT COMPLET 230V;CAME;UNITÉ;1319;817,78;
600586;SOCOLEC;COURANT FAIBLE;001U1864;00061000715;AUTOMATISME A BRAS ARTICULE POUR PORTAIL FAST KIT COMPLET 230V;CAME;UNITÉ;1338;829,56;
600587;SOCOLEC;COURANT FAIBLE;001U1867;00061003220;AUTOMATISME A BRAS ARTICULE POUR PORTAIL FAST KIT SIMPLIFIE 230V;CAME;UNITÉ;999;619,38;
600588;SOCOLEC;COURANT FAIBLE;001U1899;00061003222;AUTOMATISME A BRAS ARTICULE POUR PORTAIL FAST KIT COMPLET 24V;CAME;UNITÉ;1349;836,38;
600589;SOCOLEC;COURANT FAIBLE;001U4412F;00061003228;AUTOMATISME POUR PORTE BASCULANTE ET SECTIONNELLE VER KIT AVEC RAIL 24V;CAME;UNITÉ;499;309,38;
600590;SOCOLEC;COURANT FAIBLE;001U9618;00061003214;AUTOMATISME POUR PORTAIL COULISSANT BX-243 KIT CLASSIQUE 24V;CAME;UNITÉ;859;532,58;
600591;SOCOLEC;GENIE CLIMATIQUE;ALTP08HBCCS;00052000811;RADIATEUR ALTEA PLUS HORIZ.   750 W;CAMPA;UNITÉ;909;563,58;
600592;SOCOLEC;GENIE CLIMATIQUE;ALTP10HBCCS;00052000812;RADIATEUR ALTEA PLUS HORIZ.  1000 W;CAMPA;UNITÉ;968;600,16;
600593;SOCOLEC;GENIE CLIMATIQUE;ALTP10VBCCS;00052000816;RADIATEUR ALTEA PLUS VERT. 1000 W;CAMPA;UNITÉ;996;617,52;
600594;SOCOLEC;GENIE CLIMATIQUE;ALTP13HBCCS;00052000813;RADIATEUR ALTEA PLUS HORIZ.  1250 W;CAMPA;UNITÉ;1051;651,62;
600595;SOCOLEC;GENIE CLIMATIQUE;ALTP15HBCCS;00052000814;RADIATEUR ALTEA PLUS HORIZ.  1500 W;CAMPA;UNITÉ;1101;682,62;
600596;SOCOLEC;GENIE CLIMATIQUE;ALTP15VBCCS;00052000817;RADIATEUR ALTEA PLUS VERT. 1500 W;CAMPA;UNITÉ;1142;708,04;
600597;SOCOLEC;GENIE CLIMATIQUE;ALTP20HBCCS;00052000815;RADIATEUR ALTEA PLUS HORIZ.  2000 W;CAMPA;UNITÉ;1299;805,38;
600598;SOCOLEC;GENIE CLIMATIQUE;ALTP20VBCCS;00052000818;RADIATEUR ALTEA PLUS VERT. 2000 W;CAMPA;UNITÉ;1225;759,50;
600599;SOCOLEC;GENIE CLIMATIQUE;CMUP08HSEPB;00052000870;RADIATEUR CAMPAVER ULTIME 2 HORIZ. NOIR  750 W;CAMPA;UNITÉ;1040;644,80;
600600;SOCOLEC;GENIE CLIMATIQUE;CMUP10HSEPB;00052000871;RADIATEUR CAMPAVER ULTIME 2 HORIZ. NOIR 1000 W;CAMPA;UNITÉ;1074;665,88;
600601;SOCOLEC;GENIE CLIMATIQUE;CMUP10VSEPB;00052000875;RADIATEUR CAMPAVER ULTIME 2 VERT. NOIR 1000 W;CAMPA;UNITÉ;1120;694,40;
600602;SOCOLEC;GENIE CLIMATIQUE;CMUP13HSEPB;00052000872;RADIATEUR CAMPAVER ULTIME 2 HORIZ. NOIR 1250 W;CAMPA;UNITÉ;1186;735,32;
600603;SOCOLEC;GENIE CLIMATIQUE;CMUP13VSEPB;00052000876;RADIATEUR CAMPAVER ULTIME 2 VERT. NOIR 1250 W;CAMPA;UNITÉ;1233;764,46;
600604;SOCOLEC;GENIE CLIMATIQUE;CMUP15HSEPB;00052000873;RADIATEUR CAMPAVER ULTIME 2 HORIZ. NOIR 1500 W;CAMPA;UNITÉ;1257;779,34;
600605;SOCOLEC;GENIE CLIMATIQUE;CMUP15VSEPB;00052000877;RADIATEUR CAMPAVER ULTIME 2 VERT. NOIR 1500 W;CAMPA;UNITÉ;1291;800,42;
600606;SOCOLEC;GENIE CLIMATIQUE;CMUP20HSEPB;00052000874;RADIATEUR CAMPAVER ULTIME 2 HORIZ. NOIR 2000 W;CAMPA;UNITÉ;1408;872,96;
600607;SOCOLEC;GENIE CLIMATIQUE;CMUP20VSEPB;00052000878;RADIATEUR CAMPAVER ULTIME 2 VERT. NOIR 2000 W;CAMPA;UNITÉ;1457;903,34;
600608;SOCOLEC;GENIE CLIMATIQUE;CVV 10 SEPB;00052001035;RADIATEUR SECHE-SERVIETTES  CAMPAVER  1000W NOIR ASTRAKAN RAYONNANT ET SOUFFLANT;CAMPA;UNITÉ;946;586,52;
600609;SOCOLEC;GENIE CLIMATIQUE;CVV 12 MIRE;00052000770;RADIATEUR SECHE-SERVIETTES  CAMPAVER  1200W REFLET MIROIR RAYONNANT ET SOUFFLANT;CAMPA;UNITÉ;1274;789,88;
600610;SOCOLEC;GENIE CLIMATIQUE;JOB08HBCCB;00052000949;RADIATEUR JOBEL  750W HORIZ.;CAMPA;UNITÉ;750;465,00;
600611;SOCOLEC;GENIE CLIMATIQUE;JOBP10HBCCB;00052000950;RADIATEUR JOBEL 1000W HORIZ.;CAMPA;UNITÉ;832;515,84;
600612;SOCOLEC;GENIE CLIMATIQUE;JOBP13HBCCB;00052000951;RADIATEUR JOBEL 1250W HORIZ.;CAMPA;UNITÉ;928;575,36;
600613;SOCOLEC;GENIE CLIMATIQUE;JOBP15HBCCB;00052000952;RADIATEUR JOBEL 1500W HORIZ.;CAMPA;UNITÉ;954;591,48;
600614;SOCOLEC;GENIE CLIMATIQUE;JOBP20HBCCB;00052000953;RADIATEUR JOBEL 2000W HORIZ.;CAMPA;UNITÉ;1072;664,64;
600615;SOCOLEC;GENIE CLIMATIQUE;JOEP08VBCCB;00052000960;RADIATEUR JOBEL  750W VERT. ETROIT;CAMPA;UNITÉ;806;499,72;
600616;SOCOLEC;GENIE CLIMATIQUE;JOEP10VBCCB;00052000961;RADIATEUR JOBEL 1000W VERT. ETROIT;CAMPA;UNITÉ;891;552,42;
600617;SOCOLEC;GENIE CLIMATIQUE;JOEP15VBCCB;00052000962;RADIATEUR JOBEL 1500W VERT. ETROIT;CAMPA;UNITÉ;1025;635,50;
600618;SOCOLEC;GENIE CLIMATIQUE;RAEP08VBCCB;00052000966;RADIATEUR RAVIL  750W VERT. ETROIT;CAMPA;UNITÉ;621;385,02;
600619;SOCOLEC;GENIE CLIMATIQUE;RAEP10VBCCB;00052000967;RADIATEUR RAVIL 1000W VERT. ETROIT;CAMPA;UNITÉ;675;418,50;
600620;SOCOLEC;GENIE CLIMATIQUE;RAEP15VBCCB;00052000968;RADIATEUR RAVIL 1500W VERT. ETROIT;CAMPA;UNITÉ;806;499,72;
600621;SOCOLEC;GENIE CLIMATIQUE;RAVP08HBCCB;00052000954;RADIATEUR RAVIL  750W HORIZ.;CAMPA;UNITÉ;577;357,74;
600622;SOCOLEC;GENIE CLIMATIQUE;RAVP10HBCCB;00052000955;RADIATEUR RAVIL 1000W HORIZ.;CAMPA;UNITÉ;639;396,18;
600623;SOCOLEC;GENIE CLIMATIQUE;RAVP13HBCCB;00052000956;RADIATEUR RAVIL 1250W HORIZ.;CAMPA;UNITÉ;707;438,34;
600624;SOCOLEC;GENIE CLIMATIQUE;RAVP15HBCCB;00052000957;RADIATEUR RAVIL 1500W HORIZ.;CAMPA;UNITÉ;756;468,72;
600625;SOCOLEC;GENIE CLIMATIQUE;RAVP20HBCCB;00052000958;RADIATEUR RAVIL 2000W HORIZ.;CAMPA;UNITÉ;883;547,46;
600626;SOCOLEC;BOITIERS & ACCESSOIRES;309284;00040309284;CONNECTEUR 2 ENTREES ROUGE  BOITE DE 100;CAPRI;UNITE;17,92;4,67;
600627;SOCOLEC;BOITIERS & ACCESSOIRES;736849;00040736849;BOITE D'ENCASTREMENT CLOISON SECHE DOUBLE ENTRAXE 71 MM CAPRICLIPS;CAPRI;UNITÉ;5,46;3,29;
600628;SOCOLEC;BOITIERS & ACCESSOIRES;736999;00040736999;BOITE D'ENCASTREMENT CLOISON SECHE LOT DE 300 BOITES CAPRICLIPS 736819 + SCIE CLOCHE;CAPRI;UNITE;303,31;59,90;
600629;SOCOLEC;BOITIERS & ACCESSOIRES;309289;00040309289;CONNECTEUR 8 ENTREES  BOITE DE 50;CAPRI;UNITE;53,31;12,76;
600630;SOCOLEC;BOITIERS & ACCESSOIRES;715819;00040715819;BOITE D'APPLIQUE CLOISON SECHE Ø67 PROF.40 + FICHE DCL;CAPRI;UNITÉ;10,73;4,85;
600631;SOCOLEC;BOITIERS & ACCESSOIRES;735859;00040735859;BOITE POINT DE CENTRE CLOISON SECHE Ø67 PROF.55 + COUVERCLE ET PITON CAPRICLIPS;CAPRI;UNITÉ;7,15;4,42;
600632;SOCOLEC;BOITIERS & ACCESSOIRES;736939;00040736939;BOITE D'ENCASTREMENT CLOISON SECHE TRIPLE ENTRAXE 57 MM CAPRICLIPS;CAPRI;100;453,53;283,00;
600633;SOCOLEC;BOITIERS & ACCESSOIRES;737140;00040737140;BOITE D'ENCASTREMENT A SCELLER PROF.40 POUR APPAREILLAGE A VIS OU GRIFFES + COUVERCLE CAPRIBOX;CAPRI;100;123,36;44,80;
600634;SOCOLEC;BOITIERS & ACCESSOIRES;736819;00040736819;BOITE D'ENCASTREMENT CLOISON SECHE RONDE Ø67 PROF.40   LES 50 PIECES CAPRICLIPS;CAPRI;100;104,3;23,35;
600635;SOCOLEC;BOITIERS & ACCESSOIRES;309286;00040309286;CONNECTEUR 4 ENTREES JAUNE  BOITE DE 100;CAPRI;UNITE;25,74;6,46;
600636;SOCOLEC;BOITIERS & ACCESSOIRES;735889;00040735889;BOITE D'APPLIQUE CLOISON SECHE OVALE PROF.40 + COUVERCLE RECOUVRANT MINICLIPS;CAPRI;100;775,57;301,00;
600637;SOCOLEC;BOITIERS & ACCESSOIRES;736949;00040736949;BOITE D'ENCASTREMENT CLOISON SECHE TRIPLE ENTRAXE 71 MM CAPRICLIPS;CAPRI;100;756,55;468,00;
600638;SOCOLEC;BOITIERS & ACCESSOIRES;736839;00040736839;BOITE D'ENCASTREMENT CLOISON SECHE DOUBLE ENTRAXE 57 MM CAPRICLIPS;CAPRI;100;297,03;184,00;
600639;SOCOLEC;BOITIERS & ACCESSOIRES;309287;00040309287;CONNECTEUR 5 ENTREES  BOITE DE 50;CAPRI;UNITE;26,64;7,35;
600640;SOCOLEC;BOITIERS & ACCESSOIRES;309194;00040309194;CONNECTEUR 1 FIL SOUPLE 1 FIL RIGIDE  BOITE DE 100;CAPRI;UNITE;31,63;9,57;
600641;SOCOLEC;BOITIERS & ACCESSOIRES;599990;00040599990;LUBRIFIANT CAPRIGEL FLACON DE 1L;CAPRI;UNITÉ;14,61;6,00;
600642;SOCOLEC;BOITIERS & ACCESSOIRES;710999;00040710999;BOITE D'ENCASTREMENT A SCELLER Ø64 PROF.38 POUR APPAREILLAGE VIS OU GRIFFES  CAPRIBOX J12 A VIS;CAPRI;100;75,94,;48,81;
600643;SOCOLEC;BOITIERS & ACCESSOIRES;309195;00040309195;CONNECTEUR 1 FIL SOUPLE 2 FIL RIGIDE  BOITE DE 100;CAPRI;UNITE;32,97;10,96;
600644;SOCOLEC;BOITIERS & ACCESSOIRES;715000;00040715000;DOUILLE DCL + FICHE DCL;CAPRI;100;347,97;102,99;
600645;SOCOLEC;BOITIERS & ACCESSOIRES;495889;00040495889;BOITE PAVILLONNAIRE 280X 270X HAUTEUR 105 46 ENTRÉE DE TUBES;CAPRI;UNITÉ;17,07;5,94;
600646;SOCOLEC;BOITIERS & ACCESSOIRES;715879;00040715879;BOITE D'APPLIQUE CLOISON SECHE OVALE PROF.40 + COUVERCLE  RECOUVRANT ET DOUILLE DCL MINICLIPS;CAPRI;UNITÉ;12,03;7,51;
600647;SOCOLEC;BOITIERS & ACCESSOIRES;309285;00040309285;CONNECTEUR 3 ENTREES ORANGE  BOITE DE 100;CAPRI;UNITE;20,32;5,49;
600648;SOCOLEC;BOITIERS & ACCESSOIRES;715859;00040715859;BOITE POINT DE CENTRE CLOISON SECHE Ø67 PROF.55 + COUVERCLE , PITON ET DOUILLE DCL;CAPRI;100;1051,94;357,00;
600649;SOCOLEC;CABLES ET CONDUITS;60062540;00062060005;GRILLAGE AVERTISSEUR ROUGE(ELECTRICITE)L 0,30  LES 100M;COURANT ;100 MÈTRES;20;12,90;
600650;SOCOLEC;CABLES ET CONDUITS;32034724;00062050119;GAINE TPC ROUGE  ANNELEE LISSE INT. Ø75  LE ML;COURANT ;MÈTRE;3,52;1,46;
600651;SOCOLEC;CABLES ET CONDUITS;32035124;00062050120;GAINE TPC ROUGE  ANNELEE LISSE INT. Ø90  LE ML;COURANT ;MÈTRE;4,4;1,82;
600652;SOCOLEC;CABLES ET CONDUITS;34033924;00062050154;GAINE TPC ROUGE  ANNELEE LISSE INT. Ø50  LE ML;COURANT ;MÈTRE;2,11;0,87;
600653;SOCOLEC;GENIE CLIMATIQUE;140B0565;00068324200;CABLE CHAUFFANT CONFORTMAT STE  770 W SANS THERMOSTAT;DELEAGE ;UNITÉ;594,42;396,51;
600654;SOCOLEC;GENIE CLIMATIQUE;140B0016;00068042360;CABLE CHAUFFANT KIT INFRACABLE IPS 0450 W SANS THERM. TAI;DELEAGE ;UNITÉ;288,21;144,11;
600655;SOCOLEC;GENIE CLIMATIQUE;140B0442;00068905245;CABLE CHAUFFANT INFRALISSE BAIN 160W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;UNITÉ;257,28;136,36;
600656;SOCOLEC;GENIE CLIMATIQUE;140B0423;00068905150;CABLE CHAUFFANT INFRALISSE 1940W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;579,91;307,35;
600657;SOCOLEC;GENIE CLIMATIQUE;140B0421;00068905140;CABLE CHAUFFANT INFRALISSE 1630W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;476,54;252,57;
600658;SOCOLEC;GENIE CLIMATIQUE;83030175;00068410044;CABLE CHAUFFANT DEVIMAT PRE    60 W SANS THERMOSTAT;DELEAGE ;UNITÉ;159,81;87,90;
600659;SOCOLEC;GENIE CLIMATIQUE;140B0418;00068905125;CABLE CHAUFFANT INFRALISSE 1100W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;378,31;200,50;
600660;SOCOLEC;GENIE CLIMATIQUE;83030179;00068410046;CABLE CHAUFFANT DEVIMAT PRE   170 W SANS THERMOSTAT;DELEAGE ;UNITÉ;226,1;124,36;
600661;SOCOLEC;GENIE CLIMATIQUE;140B0563;00068324180;CABLE CHAUFFANT CONFORTMAT STE  535 W SANS THERMOSTAT;DELEAGE ;UNITÉ;400,69;289,96;
600662;SOCOLEC;GENIE CLIMATIQUE;140B0030;00071050015;CABLE CHAUFFANT KIT THERMOBAIN IB 2LF 550W AVEC TH & SONDE D 230V;DELEAGE ;UNITÉ;470,06;235,03;
600663;SOCOLEC;GENIE CLIMATIQUE;140B0025;00068002200;CABLE CHAUFFANT KIT INFRACABLE IPS 2200 W SANS THERM.  TAI;DELEAGE ;UNITÉ;887,43;443,72;
600664;SOCOLEC;GENIE CLIMATIQUE;83030177;00068410045;CABLE CHAUFFANT DEVIMAT PRE   110 W SANS THERMOSTAT;DELEAGE ;UNITÉ;192,99;106,14;
600665;SOCOLEC;GENIE CLIMATIQUE;140B0022;00068001650;CABLE CHAUFFANT KIT INFRACABLE IPS 1650 W SANS THERM.  TAI;DELEAGE ;UNITÉ;677,34;338,67;
600666;SOCOLEC;GENIE CLIMATIQUE;140B0493;00068080027;THERMOSTAT SEMI ENCASTRE  6 ORDRES  TAI61;DELEAGE ;UNITÉ;48,44;29,06;
600667;SOCOLEC;GENIE CLIMATIQUE;83030187;00068410051;CABLE CHAUFFANT DEVIMAT PRE   450 W SANS THERMOSTAT;DELEAGE ;UNITÉ;388,19;213,50;
600668;SOCOLEC;GENIE CLIMATIQUE;140B0420;00068905135;CABLE CHAUFFANT INFRALISSE 1390W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;417,94;221,51;
600669;SOCOLEC;GENIE CLIMATIQUE;140B0024;00068002000;CABLE CHAUFFANT KIT INFRACABLE IPS 2000 W SANS THERM.  TAI;DELEAGE ;UNITÉ;840,71;420,36;
600670;SOCOLEC;GENIE CLIMATIQUE;140B0019;00068042500;CABLE CHAUFFANT KIT INFRACABLE IPS 0950 W SANS THERM. TAI;DELEAGE ;UNITÉ;495,84;247,92;
600671;SOCOLEC;GENIE CLIMATIQUE;140B0422;00068905145;CABLE CHAUFFANT INFRALISSE 1720W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;546,52;289,66;
600672;SOCOLEC;GENIE CLIMATIQUE;140B0441;00068905240;CABLE CHAUFFANT INFRALISSE BAIN 120W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;UNITÉ;215,55;114,24;
600673;SOCOLEC;GENIE CLIMATIQUE;140B0414;00068905110;CABLE CHAUFFANT INFRALISSE  440W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;210,45;111,54;
600674;SOCOLEC;GENIE CLIMATIQUE;140B0564;00068324190;CABLE CHAUFFANT CONFORTMAT STE  660 W SANS THERMOSTAT;DELEAGE ;UNITÉ;507,85;348,89;
600675;SOCOLEC;GENIE CLIMATIQUE;140B0443;00068905065;CABLE CHAUFFANT INFRALISSE BAIN 300W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;UNITÉ;269,61;142,89;
600676;SOCOLEC;GENIE CLIMATIQUE;140B0021;00068001450;CABLE CHAUFFANT KIT INFRACABLE IPS 1450 W SANS THERM. TAI;DELEAGE ;UNITÉ;631,89;315,95;
600677;SOCOLEC;GENIE CLIMATIQUE;140B0023;00068001800;CABLE CHAUFFANT KIT INFRACABLE IPS 1800 W SANS THERM.  TAI;DELEAGE ;UNITÉ;804,05;402,03;
600678;SOCOLEC;GENIE CLIMATIQUE;83030198;00068410057;CABLE CHAUFFANT DEVIMAT PRE  1020 W SANS THERMOSTAT;DELEAGE ;UNITÉ;716,04;393,82;
600679;SOCOLEC;GENIE CLIMATIQUE;83030186;00068410050;CABLE CHAUFFANT DEVIMAT PRE   400 W SANS THERMOSTAT;DELEAGE ;UNITÉ;355,04;195,27;
600680;SOCOLEC;GENIE CLIMATIQUE;83030196;00068410056;CABLE CHAUFFANT DEVIMAT PRE   910 W SANS THERMOSTAT;DELEAGE ;UNITÉ;649,75;357,36;
600681;SOCOLEC;GENIE CLIMATIQUE;140B0562;00068324170;CABLE CHAUFFANT CONFORTMAT STE  475 W SANS THERMOSTAT;DELEAGE ;UNITÉ;349,14;261,60;
600682;SOCOLEC;GENIE CLIMATIQUE;140B0424;00068905155;CABLE CHAUFFANT INFRALISSE 2180W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;625,15;331,33;
600683;SOCOLEC;GENIE CLIMATIQUE;83030182;00068410048;CABLE CHAUFFANT DEVIMAT PRE   280 W SANS THERMOSTAT;DELEAGE ;UNITÉ;288,74;158,81;
600684;SOCOLEC;GENIE CLIMATIQUE;140B0567;00068324220;CABLE CHAUFFANT CONFORTMAT STE  985 W SANS THERMOSTAT;DELEAGE ;UNITÉ;757,21;486,04;
600685;SOCOLEC;GENIE CLIMATIQUE;140B0020;00068042550;CABLE CHAUFFANT KIT INFRACABLE IPS 1150 W SANS THERM. TAI;DELEAGE ;UNITÉ;567,66;283,83;
600686;SOCOLEC;GENIE CLIMATIQUE;140B0560;00068324150;CABLE CHAUFFANT CONFORTMAT STE  400 W SANS THERMOSTAT;DELEAGE ;UNITÉ;293,94;231,24;
600687;SOCOLEC;GENIE CLIMATIQUE;140B0027;00068050000;CABLE CHAUFFANT KIT THERMOBAIN IB 2LF 150W AVEC TH & SONDE D 230V;DELEAGE ;UNITÉ;314,69;157,35;
600688;SOCOLEC;GENIE CLIMATIQUE;140B0566;00068324210;CABLE CHAUFFANT CONFORTMAT STE  880 W SANS THERMOSTAT;DELEAGE ;UNITÉ;692,59;450,51;
600689;SOCOLEC;GENIE CLIMATIQUE;83030188;00068410052;CABLE CHAUFFANT DEVIMAT PRE   550 W SANS THERMOSTAT;DELEAGE ;UNITÉ;447,16;245,94;
600690;SOCOLEC;GENIE CLIMATIQUE;140B0569;00068324240;CABLE CHAUFFANT CONFORTMAT STE  1250 W SANS THERMOSTAT;DELEAGE ;UNITÉ;878,36;552,68;
600691;SOCOLEC;GENIE CLIMATIQUE;140B0014;00068042300;CABLE CHAUFFANT KIT INFRACABLE IPS 0150 W SANS THERM. TAI;DELEAGE ;UNITÉ;224,37;112,19;
600692;SOCOLEC;GENIE CLIMATIQUE;140B0015;00068042350;CABLE CHAUFFANT KIT INFRACABLE IPS 0300 W SANS THERM. TAI;DELEAGE ;UNITÉ;257,48;128,79;
600693;SOCOLEC;GENIE CLIMATIQUE;140B0018;00068042450;CABLE CHAUFFANT KIT INFRACABLE IPS 0750 W SANS THERM. TAI;DELEAGE ;UNITÉ;392,32;196,16;
600694;SOCOLEC;GENIE CLIMATIQUE;140B0412;00068905105;CABLE CHAUFFANT INFRALISSE  160W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;166,96;88,49;
600695;SOCOLEC;GENIE CLIMATIQUE;83030193;00068410054;CABLE CHAUFFANT DEVIMAT PRE   750 W SANS THERMOSTAT;DELEAGE ;UNITÉ;553,97;304,68;
600696;SOCOLEC;GENIE CLIMATIQUE;140B0417;00068905040;CABLE CHAUFFANT INFRALISSE  900W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;324,62;172,05;
600697;SOCOLEC;GENIE CLIMATIQUE;140B0416;00068905120;CABLE CHAUFFANT INFRALISSE  770W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;278,95;147,84;
600698;SOCOLEC;GENIE CLIMATIQUE;140B0561;00068324160;CABLE CHAUFFANT CONFORTMAT STE  444 W SANS THERMOSTAT;DELEAGE ;UNITÉ;313,66;242,09;
600699;SOCOLEC;GENIE CLIMATIQUE;140B0026;00068002400;CABLE CHAUFFANT KIT INFRACABLE IPS 2400 W SANS THERM.  TAI;DELEAGE ;UNITÉ;927,82;463,91;
600700;SOCOLEC;GENIE CLIMATIQUE;140B0413;00068905010;CABLE CHAUFFANT INFRALISSE  300W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;179,29;95,02;
600701;SOCOLEC;GENIE CLIMATIQUE;140B0411;00068905100;CABLE CHAUFFANT INFRALISSE  120W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;125,53;66,37;
600702;SOCOLEC;GENIE CLIMATIQUE;140B0557;00068324120;CABLE CHAUFFANT CONFORTMAT STE  206 W SANS THERMOSTAT;DELEAGE ;UNITÉ;182,86;170,15;
600703;SOCOLEC;GENIE CLIMATIQUE;83030191;00068410053;CABLE CHAUFFANT DEVIMAT PRE   650 W SANS THERMOSTAT;DELEAGE ;UNITÉ;498,73;274,30;
600704;SOCOLEC;GENIE CLIMATIQUE;140B0556;00068324110;CABLE CHAUFFANT CONFORTMAT STE  131 W SANS THERMOSTAT;DELEAGE ;UNITÉ;145,32;149,51;
600705;SOCOLEC;GENIE CLIMATIQUE;140B0028;00068050010;CABLE CHAUFFANT KIT THERMOBAIN IB 2LF 300W AVEC TH & SONDE D 230V;DELEAGE ;UNITÉ;347,9;173,95;
600706;SOCOLEC;GENIE CLIMATIQUE;140B0558;00068324130;CABLE CHAUFFANT CONFORTMAT STE  275 W SANS THERMOSTAT;DELEAGE ;UNITÉ;223,03;192,25;
600707;SOCOLEC;GENIE CLIMATIQUE;83030195;00068410055;CABLE CHAUFFANT DEVIMAT PRE   830 W SANS THERMOSTAT;DELEAGE ;UNITÉ;609,19;335,05;
600708;SOCOLEC;GENIE CLIMATIQUE;140B0494;00068080028;THERMOSTAT SEMI ENCASTRE 6 ORDRES  DIGITAL TAI 62;DELEAGE ;UNITÉ;52,36;31,42;
600709;SOCOLEC;GENIE CLIMATIQUE;140B0415;00068905115;CABLE CHAUFFANT INFRALISSE  560W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;267,84;141,96;
600710;SOCOLEC;GENIE CLIMATIQUE;83030184;00068410049;CABLE CHAUFFANT DEVIMAT PRE   340 W SANS THERMOSTAT;DELEAGE ;UNITÉ;321,93;177,06;
600711;SOCOLEC;GENIE CLIMATIQUE;140B0568;00068324230;CABLE CHAUFFANT CONFORTMAT STE  1075 W SANS THERMOSTAT;DELEAGE ;UNITÉ;808,88;514,46;
600712;SOCOLEC;GENIE CLIMATIQUE;140B0559;00068324140;CABLE CHAUFFANT CONFORTMAT STE  337 W SANS THERMOSTAT;DELEAGE ;UNITÉ;237,03;199,95;
600713;SOCOLEC;GENIE CLIMATIQUE;140B0444;00068905250;CABLE CHAUFFANT INFRALISSE BAIN 440W 230V AVEC THERMOSTAT A SONDE DEVIREG 530;DELEAGE ;UNITÉ;300,77;159,41;
600714;SOCOLEC;GENIE CLIMATIQUE;140B0017;00068042400;CABLE CHAUFFANT KIT INFRACABLE IPS 0550 W SANS THERM. TAI;DELEAGE ;UNITÉ;379,74;189,87;
600715;SOCOLEC;GENIE CLIMATIQUE;140B0419;00068905130;CABLE CHAUFFANT INFRALISSE 1220W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;415,79;220,21;
600716;SOCOLEC;GENIE CLIMATIQUE;83030180;00068410047;CABLE CHAUFFANT DEVIMAT PRE   230 W SANS THERMOSTAT;DELEAGE ;UNITÉ;259,3;142,62;
600717;SOCOLEC;GENIE CLIMATIQUE;140B0425;00068905160;CABLE CHAUFFANT INFRALISSE 2530W 230V SANS THERMOSTAT;DELEAGE ;UNITÉ;695,16;368,43;
600718;SOCOLEC;GENIE CLIMATIQUE;140F1030;00068080029;THERMOSTAT SEMI ENCASTRE AVEC SONDE DE DALLE DEVIREG 530;DELEAGE ;UNITÉ;90,32;54,19;
600719;SOCOLEC;GENIE CLIMATIQUE;6000012;00050000012;REGULATEUR EAU CHAUDE 2 ZONES DELTA 200;DELTA DORE ;UNITÉ;508;294,64;
600720;SOCOLEC;GENIE CLIMATIQUE;6050362;00050050362;THERMOSTAT D'AMBIANCE DIGITAL FILAIRE DIANA D10 POUR CHAUFFAGE;DELTA DORE ;UNITÉ;50;29,00;
600721;SOCOLEC;GENIE CLIMATIQUE;6050363;00050050363;THERMOSTAT D'AMBIANCE DIGITAL RADIO DIANA D10 POUR CHAUFFAGE;DELTA DORE ;UNITÉ;122;70,76;
600722;SOCOLEC;GENIE CLIMATIQUE;6050382;00050050382;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 710   HEBDO. A PILES;DELTA DORE ;UNITÉ;109;54,52;
600723;SOCOLEC;GENIE CLIMATIQUE;6050383;00050050383;THERMOSTAT D'AMBIANCE DIGITAL TYBOX 711   HEBDO. 230V;DELTA DORE ;UNITÉ;109;54,52;
600724;SOCOLEC;GENIE CLIMATIQUE;6050384;00050050384;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 810   HEBDO. 1 ZONE;DELTA DORE ;UNITÉ;228;114,43;
600725;SOCOLEC;GENIE CLIMATIQUE;6050385;00050050385;THERMOSTAT D'AMBIANCE DIGITAL RADIO TYBOX 820   HEBDO. 2 ZONES;DELTA DORE ;UNITÉ;325;165,27;
