_ID;FOURNISSEUR;FAMILLE  ;REFERENCE;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
806224;raccords services;CHAUFFAGE;030F4918       ;GICLEUR DANFOSS TYPE'S' 0.85 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806225;raccords services;CHAUFFAGE;030F4920       ;GICLEUR DANFOSS TYPE'S' 1.00 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806226;raccords services;CHAUFFAGE;030F4924       ;GICLEUR DANFOSS TYPE'S' 1.25 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806227;raccords services;CHAUFFAGE;030F4928       ;GICLEUR DANFOSS TYPE'S' 1.50 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806228;raccords services;CHAUFFAGE;030F4930       ;GICLEUR DANFOSS TYPE'S' 1.75 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806229;raccords services;CHAUFFAGE;030F4132       ;GICLEUR DANFOSS TYPE'S' 2.00 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806230;raccords services;CHAUFFAGE;030F6908       ;GICLEUR DANFOSS TYPE'S' 0.50 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806231;raccords services;CHAUFFAGE;030F6912       ;GICLEUR DANFOSS TYPE'S' 0.60 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806232;raccords services;CHAUFFAGE;030F6916       ;GICLEUR DANFOSS TYPE'S' 0.75 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806233;raccords services;CHAUFFAGE;030F6918       ;GICLEUR DANFOSS TYPE'S' 0.85 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806234;raccords services;CHAUFFAGE;030F6920       ;GICLEUR DANFOSS TYPE'S' 1.00 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806235;raccords services;CHAUFFAGE;030F6924       ;GICLEUR DANFOSS TYPE'S' 1.25 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806236;raccords services;CHAUFFAGE;030F6928       ;GICLEUR DANFOSS TYPE'S' 1.50 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806237;raccords services;CHAUFFAGE;030F6930       ;GICLEUR DANFOSS TYPE'S' 1.75 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806238;raccords services;CHAUFFAGE;030F6132       ;GICLEUR DANFOSS TYPE'S' 2.00 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806239;raccords services;CHAUFFAGE;030F6136       ;GICLEUR DANFOSS TYPE'S' 2.50 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806240;raccords services;CHAUFFAGE;030F6140       ;GICLEUR DANFOSS TYPE'S' 3.00 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806241;raccords services;CHAUFFAGE;030F8912       ;GICLEUR DANFOSS TYPE'S' 0.60 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806242;raccords services;CHAUFFAGE;030F8916       ;GICLEUR DANFOSS TYPE'S' 0.75 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806243;raccords services;CHAUFFAGE;030F8918       ;GICLEUR DANFOSS TYPE'S' 0.85 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806244;raccords services;CHAUFFAGE;030H8912       ;GICLEUR DANFOSS TYPE'H' 0.60 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806245;raccords services;CHAUFFAGE;030H8916       ;GICLEUR DANFOSS TYPE'H' 0.75 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806246;raccords services;CHAUFFAGE;030H8918       ;GICLEUR DANFOSS TYPE'H' 0.85 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806247;raccords services;CHAUFFAGE;030F8908       ;GICLEUR DANFOSS TYPE'S' 0.50 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806248;raccords services;CHAUFFAGE;030F6926       ;GICLEUR DANFOSS TYPE'S' 1.35 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806249;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.50 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806250;raccords services;CHAUFFAGE;214003;GICL.DELAVAN CT 'B' 0.60 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806251;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.75 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806252;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.85 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806253;raccords services;CHAUFFAGE;214022;GICL.DELAVAN CT 'B' 0.50 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806254;raccords services;CHAUFFAGE;214005;GICL.DELAVAN CT 'B' 0.60 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806255;raccords services;CHAUFFAGE;214009;GICL.DELAVAN CT 'B' 0.75 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806256;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.85 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806257;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 1.00 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806258;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.50 80°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806259;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.60 80°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806260;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.75 80°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806261;raccords services;CHAUFFAGE;214010;GICL.DELAVAN CT 'W' 0.75 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806262;raccords services;CHAUFFAGE;GICLEUR        ;GICL.DELAVAN CT 'B' 0.65 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806263;raccords services;CHAUFFAGE;214039;GICL.DELAVAN CT 'B' 1.00 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806264;raccords services;CHAUFFAGE;030F8914       ;GICLEUR DANFOSS TYPE'S' 0.65 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806265;raccords services;CHAUFFAGE;030F8926       ;GICLEUR DANFOSS TYPE'S' 1.35 80°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806266;raccords services;CHAUFFAGE;214016;GICL.DELAVAN CT 'W' 0.60 80°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806267;raccords services;CHAUFFAGE;214004;GICL.DELAVAN CT 'W' 0.60 45°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806268;raccords services;CHAUFFAGE;214006;GICL.DELAVAN CT 'W' 0.60 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806269;raccords services;CHAUFFAGE;214012;GICL.DELAVAN CT 'W' 0.85 60°;DIFF S.A.S ;un; 10,30 € ; 5,15 € 
806270;raccords services;CHAUFFAGE;030F4914       ;GICLEUR DANFOSS TYPE'S' 0.65 45°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806271;raccords services;CHAUFFAGE;030F6914       ;GICLEUR DANFOSS TYPE'S' 0.65 60°;DANFOSS S.A.R.L. ;un; 10,10 € ; 5,05 € 
806272;raccords services;CHAUFFAGE;933830;TUYAU ALUMINIUM D 83 L 0,33M;TOLERIE GENERALE ;un; 7,30 € ; 3,65 € 
806273;raccords services;CHAUFFAGE;933970;TUYAU ALUMINIUM D 97 L 0,33M;TOLERIE GENERALE ;un; 7,48 € ; 3,74 € 
806274;raccords services;CHAUFFAGE;933111;TUYAU ALUMINIUM D 111 L 0,33M ;TOLERIE GENERALE ;un; 7,82 € ; 3,91 € 
806275;raccords services;CHAUFFAGE;933125;TUYAU ALUMINIUM D 125 L 0,33M ;TOLERIE GENERALE ;un; 8,22 € ; 4,11 € 
806276;raccords services;CHAUFFAGE;950830;TUYAU ALUMINIUM D 83 L 0,50M;TOLERIE GENERALE ;un; 8,74 € ; 4,37 € 
806277;raccords services;CHAUFFAGE;950970;TUYAU ALUMINIUM D 97 L 0,50M;TOLERIE GENERALE ;un; 9,60 € ; 4,80 € 
806278;raccords services;CHAUFFAGE;950111;TUYAU ALUMINIUM D 111 L 0,50M ;TOLERIE GENERALE ;un; 10,16 € ; 5,08 € 
806279;raccords services;CHAUFFAGE;950125;TUYAU ALUMINIUM D 125 L 0,50M ;TOLERIE GENERALE ;un; 10,56 € ; 5,28 € 
806280;raccords services;CHAUFFAGE;901830;TUYAU ALUMINIUM D 83 L 1,00M;TOLERIE GENERALE ;un; 13,82 € ; 6,91 € 
806281;raccords services;CHAUFFAGE;901970;TUYAU ALUMINIUM D 97 L 1,00M;TOLERIE GENERALE ;un; 14,50 € ; 7,25 € 
806282;raccords services;CHAUFFAGE;901111;TUYAU ALUMINIUM D 111 L 1,00M ;TOLERIE GENERALE ;un; 16,04 € ; 8,02 € 
806283;raccords services;CHAUFFAGE;901125;TUYAU ALUMINIUM D 125 L 1,00M ;TOLERIE GENERALE ;un; 16,98 € ; 8,49 € 
806284;raccords services;CHAUFFAGE;394830;COUDE ALUMINIUM D 83 BR 45° ;TOLERIE GENERALE ;un; 7,74 € ; 3,87 € 
806285;raccords services;CHAUFFAGE;394970;COUDE ALUMINIUM D 97 BR 45° ;TOLERIE GENERALE ;un; 8,58 € ; 4,29 € 
806286;raccords services;CHAUFFAGE;394111;COUDE ALUMINIUM D 111 BR 45°;TOLERIE GENERALE ;un; 9,10 € ; 4,55 € 
806287;raccords services;CHAUFFAGE;394125;COUDE ALUMINIUM D 125 BR 45°;TOLERIE GENERALE ;un; 10,30 € ; 5,15 € 
806288;raccords services;CHAUFFAGE;393830;COUDE ALUMINIUM D 83 HE 72° ;TOLERIE GENERALE ;un; 7,80 € ; 3,90 € 
806289;raccords services;CHAUFFAGE;393970;COUDE ALUMINIUM D 97 HE 72° ;TOLERIE GENERALE ;un; 8,58 € ; 4,29 € 
806290;raccords services;CHAUFFAGE;393111;COUDE ALUMINIUM D 111 HE 72°;TOLERIE GENERALE ;un; 9,10 € ; 4,55 € 
806291;raccords services;CHAUFFAGE;393125;COUDE ALUMINIUM D 125 HE 72°;TOLERIE GENERALE ;un; 10,30 € ; 5,15 € 
806292;raccords services;CHAUFFAGE;392830;COUDE ALUMINIUM D 83 EQ 90° ;TOLERIE GENERALE ;un; 7,74 € ; 3,87 € 
806293;raccords services;CHAUFFAGE;392970;COUDE ALUMINIUM D 97 EQ 90° ;TOLERIE GENERALE ;un; 8,58 € ; 4,29 € 
806294;raccords services;CHAUFFAGE;392111;COUDE ALUMINIUM D 111 EQ 90°;TOLERIE GENERALE ;un; 9,10 € ; 4,55 € 
806295;raccords services;CHAUFFAGE;392125;COUDE ALUMINIUM D 125 EQ 90°;TOLERIE GENERALE ;un; 10,30 € ; 5,15 € 
806296;raccords services;CHAUFFAGE;694830;TE ALUMINIUM EQUERRE D 83 ;TOLERIE GENERALE ;un; 19,74 € ; 9,87 € 
806297;raccords services;CHAUFFAGE;694970;TE ALUMINIUM EQUERRE D 97 ;TOLERIE GENERALE ;un; 20,16 € ; 10,08 € 
806298;raccords services;CHAUFFAGE;694111;TE ALUMINIUM EQUERRE D 111;TOLERIE GENERALE ;un; 20,80 € ; 10,40 € 
806299;raccords services;CHAUFFAGE;694125;TE ALUMINIUM EQUERRE D 125;TOLERIE GENERALE ;un; 21,96 € ; 10,98 € 
806300;raccords services;CHAUFFAGE;900830;ENTONNOIR DE PURGE ALUMINIUM D 83 ;TOLERIE GENERALE ;un; 10,52 € ; 5,26 € 
806301;raccords services;CHAUFFAGE;900970;ENTONNOIR DE PURGE ALUMINIUM D 97 ;TOLERIE GENERALE ;un; 11,44 € ; 5,72 € 
806302;raccords services;CHAUFFAGE;900111;ENTONNOIR DE PURGE ALUMINIUM D 111;TOLERIE GENERALE ;un; 11,96 € ; 5,98 € 
806303;raccords services;CHAUFFAGE;900125;ENTONNOIR DE PURGE ALUMINIUM D 125;TOLERIE GENERALE ;un; 13,14 € ; 6,57 € 
806304;raccords services;CHAUFFAGE;109830;TAMPON ALUMINIUM D 83 ;TOLERIE GENERALE ;un; 5,10 € ; 2,55 € 
806305;raccords services;CHAUFFAGE;109970;TAMPON ALUMINIUM D 97 ;TOLERIE GENERALE ;un; 5,98 € ; 2,99 € 
806306;raccords services;CHAUFFAGE;109111;TAMPON ALUMINIUM D 111;TOLERIE GENERALE ;un; 6,52 € ; 3,26 € 
806307;raccords services;CHAUFFAGE;109125;TAMPON ALUMINIUM D 125;TOLERIE GENERALE ;un; 7,54 € ; 3,77 € 
806308;raccords services;CHAUFFAGE;599783;REDUCTION ALUMINIUM D 97/83 ;TOLERIE GENERALE ;un; 17,78 € ; 8,89 € 
806309;raccords services;CHAUFFAGE;591183;REDUCTION ALUMINIUM D 111/83;TOLERIE GENERALE ;un; 24,58 € ; 12,29 € 
806310;raccords services;CHAUFFAGE;591197;REDUCTION ALUMINIUM D 111/97;TOLERIE GENERALE ;un; 18,16 € ; 9,08 € 
806311;raccords services;CHAUFFAGE;592583;REDUCTION ALUMINIUM D 125/83;TOLERIE GENERALE ;un; 25,82 € ; 12,91 € 
806312;raccords services;CHAUFFAGE;592511;REDUCTION ALUMINIUM D 125/111 ;TOLERIE GENERALE ;un; 18,62 € ; 9,31 € 
806313;raccords services;CHAUFFAGE;593983;REDUCTION ALUMINIUM D 139/83;TOLERIE GENERALE ;un; 28,40 € ; 14,20 € 
806314;raccords services;CHAUFFAGE;111;COLLIER DE SUSPENSION ALU D 111 ;TOLERIE GENERALE ;un; 8,96 € ; 4,48 € 
806315;raccords services;CHAUFFAGE;125;COLLIER DE SUSPENSION ALU D 125 ;TOLERIE GENERALE ;un; 10,02 € ; 5,01 € 
806316;raccords services;CHAUFFAGE;139;COLLIER DE SUSPENSION ALU D 139 ;TOLERIE GENERALE ;un; 10,14 € ; 5,07 € 
806317;raccords services;CHAUFFAGE;153;COLLIER DE SUSPENSION ALU D 153 ;TOLERIE GENERALE ;un; 10,48 € ; 5,24 € 
806318;raccords services;CHAUFFAGE;633125;TUYAU INOX 304 D 125 L 0,33M;TOLERIE GENERALE ;un; 17,78 € ; 8,89 € 
806319;raccords services;CHAUFFAGE;633139;TUYAU INOX 304 D 139 L 0,33M;TOLERIE GENERALE ;un; 18,94 € ; 9,47 € 
806320;raccords services;CHAUFFAGE;633153;TUYAU INOX 304 D 153 L 0,33M;TOLERIE GENERALE ;un; 20,38 € ; 10,19 € 
806321;raccords services;CHAUFFAGE;633180;TUYAU INOX 304 D 180 L 0,33M;TOLERIE GENERALE ;un; 23,16 € ; 11,58 € 
806322;raccords services;CHAUFFAGE;633200;TUYAU INOX 304 D 200 L 0,33M;TOLERIE GENERALE ;un; 25,22 € ; 12,61 € 
806323;raccords services;CHAUFFAGE;650125;TUYAU INOX 304 D 125 L 0,50M;TOLERIE GENERALE ;un; 23,16 € ; 11,58 € 
806324;raccords services;CHAUFFAGE;650139;TUYAU INOX 304 D 139 L 0,50M;TOLERIE GENERALE ;un; 25,20 € ; 12,60 € 
806325;raccords services;CHAUFFAGE;650153;TUYAU INOX 304 D 153 L 0,50M;TOLERIE GENERALE ;un; 28,04 € ; 14,02 € 
806326;raccords services;CHAUFFAGE;650180;TUYAU INOX 304 D 180 L 0,50M;TOLERIE GENERALE ;un; 33,92 € ; 16,96 € 
806327;raccords services;CHAUFFAGE;650200;TUYAU INOX 304 D 200 L 0,50M;TOLERIE GENERALE ;un; 32,52 € ; 16,26 € 
806328;raccords services;CHAUFFAGE;601125;TUYAU INOX 304 D 125 L 1,00M;TOLERIE GENERALE ;un; 41,16 € ; 20,58 € 
806329;raccords services;CHAUFFAGE;601139;TUYAU INOX 304 D 139 L 1,00M;TOLERIE GENERALE ;un; 45,98 € ; 22,99 € 
806330;raccords services;CHAUFFAGE;601153;TUYAU INOX 304 D 153 L 1,00M;TOLERIE GENERALE ;un; 51,82 € ; 25,91 € 
806331;raccords services;CHAUFFAGE;601180;TUYAU INOX 304 D 180 L 1,00M;TOLERIE GENERALE ;un; 63,90 € ; 31,95 € 
806332;raccords services;CHAUFFAGE;601200;TUYAU INOX 304 D 200 L 1,00M;TOLERIE GENERALE ;un; 70,30 € ; 35,15 € 
806333;raccords services;CHAUFFAGE;264125;COUDE INOX 304 D 125 BR 45° ;TOLERIE GENERALE ;un; 29,50 € ; 14,75 € 
806334;raccords services;CHAUFFAGE;264139;COUDE INOX 304 D 139 BR 45° ;TOLERIE GENERALE ;un; 31,20 € ; 15,60 € 
806335;raccords services;CHAUFFAGE;264153;COUDE INOX 304 D 153 BR 45° ;TOLERIE GENERALE ;un; 33,18 € ; 16,59 € 
806336;raccords services;CHAUFFAGE;264180;COUDE INOX 304 D 180 BR 45° ;TOLERIE GENERALE ;un; 36,44 € ; 18,22 € 
806337;raccords services;CHAUFFAGE;264200;COUDE INOX 304 D 200 BR 45° ;TOLERIE GENERALE ;un; 42,78 € ; 21,39 € 
806338;raccords services;CHAUFFAGE;263125;COUDE INOX 304 D 125 HE 60° ;TOLERIE GENERALE ;un; 41,36 € ; 20,68 € 
806339;raccords services;CHAUFFAGE;263139;COUDE INOX 304 D 139 HE 60° ;TOLERIE GENERALE ;un; 42,98 € ; 21,49 € 
806340;raccords services;CHAUFFAGE;263153;COUDE INOX 304 D 153 HE 60ø ;TOLERIE GENERALE ;un; 44,36 € ; 22,18 € 
806341;raccords services;CHAUFFAGE;263180;COUDE INOX 304 D 180 HE 60° ;TOLERIE GENERALE ;un; 47,96 € ; 23,98 € 
806342;raccords services;CHAUFFAGE;263200;COUDE INOX 304 D 200 HE 60° ;TOLERIE GENERALE ;un; 52,42 € ; 26,21 € 
806343;raccords services;CHAUFFAGE;262125;COUDE INOX 304 D 125 EQ 90° ;TOLERIE GENERALE ;un; 41,36 € ; 20,68 € 
806344;raccords services;CHAUFFAGE;262139;COUDE INOX 304 D 139 EQ 90° ;TOLERIE GENERALE ;un; 42,98 € ; 21,49 € 
806345;raccords services;CHAUFFAGE;262153;COUDE INOX 304 D 153 EQ 90° ;TOLERIE GENERALE ;un; 44,30 € ; 22,15 € 
806346;raccords services;CHAUFFAGE;262180;COUDE INOX 304 D 180 EQ 90° ;TOLERIE GENERALE ;un; 47,96 € ; 23,98 € 
806347;raccords services;CHAUFFAGE;262200;COUDE INOX 304 D 200 EQ 90° ;TOLERIE GENERALE ;un; 52,42 € ; 26,21 € 
806348;raccords services;CHAUFFAGE;604125;TE INOX 304 D 125 EQ 90°;TOLERIE GENERALE ;un; 32,84 € ; 16,42 € 
806349;raccords services;CHAUFFAGE;604139;TE INOX 304 D 139 EQ 90°;TOLERIE GENERALE ;un; 34,66 € ; 17,33 € 
806350;raccords services;CHAUFFAGE;604153;TE INOX 304 D 153 EQ 90°;TOLERIE GENERALE ;un; 36,96 € ; 18,48 € 
806351;raccords services;CHAUFFAGE;604180;TE INOX 304 D 180 EQ 90°;TOLERIE GENERALE ;un; 46,52 € ; 23,26 € 
806352;raccords services;CHAUFFAGE;604200;TE INOX 304 D 200 EQ 90ø;TOLERIE GENERALE ;un; 51,38 € ; 25,69 € 
806353;raccords services;CHAUFFAGE;160125;ENTONNOIR DE PURGE INOX 304 D 125 ;TOLERIE GENERALE ;un; 12,40 € ; 6,20 € 
806354;raccords services;CHAUFFAGE;160139;ENTONNOIR DE PURGE INOX 304 D 139 ;TOLERIE GENERALE ;un; 13,22 € ; 6,61 € 
806355;raccords services;CHAUFFAGE;160153;ENTONNOIR DE PURGE INOX 304 D 153 ;TOLERIE GENERALE ;un; 14,00 € ; 7,00 € 
806356;raccords services;CHAUFFAGE;160180;ENTONNOIR DE PURGE INOX 304 D 180 ;TOLERIE GENERALE ;un; 16,30 € ; 8,15 € 
806357;raccords services;CHAUFFAGE;160200;ENTONNOIR DE PURGE INOX 304 D 200 ;TOLERIE GENERALE ;un; 17,08 € ; 8,54 € 
806358;raccords services;CHAUFFAGE;106125;TAMPON INOX 304 D 125 ;TOLERIE GENERALE ;un; 14,80 € ; 7,40 € 
806359;raccords services;CHAUFFAGE;106139;TAMPON INOX 304 D 139 ;TOLERIE GENERALE ;un; 15,38 € ; 7,69 € 
806360;raccords services;CHAUFFAGE;106153;TAMPON INOX 304 D 153 ;TOLERIE GENERALE ;un; 16,10 € ; 8,05 € 
806361;raccords services;CHAUFFAGE;106180;TAMPON INOX 304 D 180 ;TOLERIE GENERALE ;un; 17,84 € ; 8,92 € 
806362;raccords services;CHAUFFAGE;106200;TAMPON INOX 304 D 200 ;TOLERIE GENERALE ;un; 19,82 € ; 9,91 € 
806363;raccords services;CHAUFFAGE;6125;COLLIER DE SUSPENSION INOX D 125;TOLERIE GENERALE ;un; 13,38 € ; 6,69 € 
806364;raccords services;CHAUFFAGE;6139;COLLIER DE SUSPENSION INOX D 139;TOLERIE GENERALE ;un; 13,58 € ; 6,79 € 
806365;raccords services;CHAUFFAGE;6153;COLLIER DE SUSPENSION INOX D 153;TOLERIE GENERALE ;un; 14,68 € ; 7,34 € 
806366;raccords services;CHAUFFAGE;6180;COLLIER DE SUSPENSION INOX D 180;TOLERIE GENERALE ;un; 18,58 € ; 9,29 € 
806367;raccords services;CHAUFFAGE;6200;COLLIER DE SUSPENSION INOX D 200;TOLERIE GENERALE ;un; 19,34 € ; 9,67 € 
806368;raccords services;CHAUFFAGE;613925;REDUCTION INOX 304 D 139/125;TOLERIE GENERALE ;un; 24,52 € ; 12,26 € 
806369;raccords services;CHAUFFAGE;615339;REDUCTION INOX 304 D 153/139;TOLERIE GENERALE ;un; 25,84 € ; 12,92 € 
806370;raccords services;CHAUFFAGE;615325;REDUCTION INOX 304 D 153/125;TOLERIE GENERALE ;un; 33,66 € ; 16,83 € 
806371;raccords services;CHAUFFAGE;616753;REDUCTION INOX 304 D 167/153;TOLERIE GENERALE ;un; 33,62 € ; 16,81 € 
806372;raccords services;CHAUFFAGE;618053;REDUCTION INOX 304 D 180/153;TOLERIE GENERALE ;un; 42,66 € ; 21,33 € 
806373;raccords services;CHAUFFAGE;618067;REDUCTION INOX 304 D 180/167;TOLERIE GENERALE ;un; 38,78 € ; 19,39 € 
806374;raccords services;CHAUFFAGE;620080;REDUCTION INOX 304 D 200/180;TOLERIE GENERALE ;un; 49,16 € ; 24,58 € 
806375;raccords services;CHAUFFAGE;L0260510       ;STABILISAT.DE TIRAGE B1 (97·140MM);WATTS INDUSTRIE FRANCE ;un; 54,48 € ; 27,24 € 
806376;raccords services;CHAUFFAGE;L0260520       ;STABILISAT.DE TIRAGE B2 (140·200MM) ;WATTS INDUSTRIE FRANCE ;un; 67,58 € ; 33,79 € 
806377;raccords services;CHAUFFAGE;147830;MANCHETTE GALVANISEE D 83 ;TOLERIE GENERALE ;un; 3,78 € ; 1,89 € 
806378;raccords services;CHAUFFAGE;147970;MANCHETTE GALVANISEE D 97 ;TOLERIE GENERALE ;un; 4,04 € ; 2,02 € 
806379;raccords services;CHAUFFAGE;147111;MANCHETTE GALVANISEE D 111;TOLERIE GENERALE ;un; 4,08 € ; 2,04 € 
806380;raccords services;CHAUFFAGE;147125;MANCHETTE GALVANISEE D 125;TOLERIE GENERALE ;un; 4,42 € ; 2,21 € 
806381;raccords services;CHAUFFAGE;147139;MANCHETTE GALVANISEE D 139;TOLERIE GENERALE ;un; 4,98 € ; 2,49 € 
806382;raccords services;CHAUFFAGE;147153;MANCHETTE GALVANISEE D 153;TOLERIE GENERALE ;un; 6,32 € ; 3,16 € 
806383;raccords services;CHAUFFAGE;147180;MANCHETTE GALVANISEE D 180;TOLERIE GENERALE ;un; 8,80 € ; 4,40 € 
806384;raccords services;CHAUFFAGE;147200;MANCHETTE GALVANISEE D 200;TOLERIE GENERALE ;un; 10,36 € ; 5,18 € 
806385;raccords services;CHAUFFAGE;NUMERO 1       ;CHAPEAU CHINOIS INOX N°1 (80·111MM) ;TOLERIE GENERALE ;un; 58,46 € ; 29,23 € 
806386;raccords services;CHAUFFAGE;NUMERO 2       ;CHAPEAU CHINOIS INOX N°2(120·140MM) ;TOLERIE GENERALE ;un; 64,64 € ; 32,32 € 
806387;raccords services;CHAUFFAGE;NUMERO 3       ;CHAPEAU CHINOIS INOX N°3(153·180MM) ;TOLERIE GENERALE ;un; 84,14 € ; 42,07 € 
806388;raccords services;CHAUFFAGE;401002;ASPI. VARISPIR ALU N°2 (110·139MM);TOLERIE GENERALE ;un; 91,32 € ; 45,66 € 
806389;raccords services;CHAUFFAGE;401003;ASPI. VARISPIR ALU N°3 (140·180MM);TOLERIE GENERALE ;un; 93,46 € ; 46,73 € 
806390;raccords services;CHAUFFAGE;56110;TUB.TEN INOX D110/116 (FUEL ET GAZ) ;TOLERIE GENERALE ;un; 26,92 € ; 13,46 € 
806391;raccords services;CHAUFFAGE;56125;TUB.TEN INOX D125/131 (FUEL ET GAZ) ;TOLERIE GENERALE ;un; 31,10 € ; 15,55 € 
806392;raccords services;CHAUFFAGE;56140;TUB.TEN INOX D140/146 (FUEL ET GAZ) ;TOLERIE GENERALE ;un; 34,66 € ; 17,33 € 
806393;raccords services;CHAUFFAGE;56155;TUB.TEN INOX D155/161 (FUEL ET GAZ) ;TOLERIE GENERALE ;un; 38,74 € ; 19,37 € 
806394;raccords services;CHAUFFAGE;57155;TUBAGE SUPER TEN LISS D 155/161 ;TOLERIE GENERALE ;un; 102,22 € ; 51,11 € 
806395;raccords services;CHAUFFAGE;57180;TUBAGE SUPER TEN LISS D 180/186 ;TOLERIE GENERALE ;un; 113,12 € ; 56,56 € 
806396;raccords services;CHAUFFAGE;57200;TUBAGE SUPER TEN LISS D 200/206 ;TOLERIE GENERALE ;un; 128,96 € ; 64,48 € 
806397;raccords services;CHAUFFAGE;611610;REDUCTION INOX D 116/110 TUBAGE ;TOLERIE GENERALE ;un; 27,08 € ; 13,54 € 
806398;raccords services;CHAUFFAGE;613125;REDUCTION INOX D 131/125 TUBAGE ;TOLERIE GENERALE ;un; 28,02 € ; 14,01 € 
806399;raccords services;CHAUFFAGE;614640;REDUCTION INOX D 146/140 TUBAGE ;TOLERIE GENERALE ;un; 29,60 € ; 14,80 € 
806400;raccords services;CHAUFFAGE;616153;REDUCTION INOX D 161/153 TUBAGE ;TOLERIE GENERALE ;un; 30,50 € ; 15,25 € 
806401;raccords services;CHAUFFAGE;618680;REDUCTION INOX D 186/180 TUBAGE ;TOLERIE GENERALE ;un; 53,60 € ; 26,80 € 
806402;raccords services;CHAUFFAGE;884110;TE DE TUBAGE MALE 90° D 111 + PURGE ;TOLERIE GENERALE ;un; 60,74 € ; 30,37 € 
806403;raccords services;CHAUFFAGE;884125;TE DE TUBAGE MALE 90° D 125 + PURGE ;TOLERIE GENERALE ;un; 65,04 € ; 32,52 € 
806404;raccords services;CHAUFFAGE;884140;TE DE TUBAGE MALE 90° D 140 + PURGE ;TOLERIE GENERALE ;un; 68,10 € ; 34,05 € 
